subject,verb,score,modality,test,trial_order,session,type,cloze,wmc,prod_pre,rec_pre
119,type,0,SCMC,priming2,19,session1,prime,38,78,4,8
119,vacuum,0,SCMC,priming2,1,session1,prime,38,78,4,8
119,grow,0,SCMC,priming1,2,session2,non-prime,38,78,4,8
119,buy,0,SCMC,priming1,4,session2,non-prime,38,78,4,8
119,use,0,SCMC,priming1,6,session2,non-prime,38,78,4,8
119,sing,0,SCMC,priming1,7,session2,prime,38,78,4,8
119,brush,0,SCMC,priming1,8,session2,non-prime,38,78,4,8
119,burn,0,SCMC,priming1,10,session2,non-prime,38,78,4,8
119,pet,0,SCMC,priming1,12,session2,non-prime,38,78,4,8
119,push,0,SCMC,priming1,16,session2,non-prime,38,78,4,8
119,read,0,SCMC,priming1,18,session2,non-prime,38,78,4,8
119,send,0,SCMC,priming1,20,session2,non-prime,38,78,4,8
119,wear,0,SCMC,priming1,22,session2,non-prime,38,78,4,8
119,shake,0,SCMC,priming1,24,session2,non-prime,38,78,4,8
119,insert,0,SCMC,priming1,26,session2,non-prime,38,78,4,8
119,turn,0,SCMC,priming1,28,session2,non-prime,38,78,4,8
119,sprinkle,0,SCMC,priming1,30,session2,non-prime,38,78,4,8
119,cook,0,SCMC,priming1,31,session2,prime,38,78,4,8
119,show,0,SCMC,priming1,32,session2,non-prime,38,78,4,8
119,swipe,0,SCMC,priming1,34,session2,non-prime,38,78,4,8
119,keep,0,SCMC,priming1,36,session2,non-prime,38,78,4,8
119,bring,0,SCMC,priming2,2,session1,non-prime,38,78,4,8
119,carry,0,SCMC,priming2,4,session1,non-prime,38,78,4,8
119,catch,0,SCMC,priming2,6,session1,non-prime,38,78,4,8
119,polish,0,SCMC,priming2,8,session1,non-prime,38,78,4,8
119,drive,0,SCMC,priming2,10,session1,non-prime,38,78,4,8
119,peel,0,SCMC,priming2,12,session1,non-prime,38,78,4,8
119,choose,0,SCMC,priming2,13,session1,prime,38,78,4,8
119,lift,0,SCMC,priming2,14,session1,non-prime,38,78,4,8
119,fly,0,SCMC,priming2,16,session1,non-prime,38,78,4,8
119,wash,0,SCMC,priming2,17,session1,prime,38,78,4,8
119,drink,0,SCMC,priming2,18,session1,non-prime,38,78,4,8
119,decorate,0,SCMC,priming2,20,session1,non-prime,38,78,4,8
119,move,0,SCMC,priming2,24,session1,non-prime,38,78,4,8
119,rake,0,SCMC,priming2,26,session1,non-prime,38,78,4,8
119,have,0,SCMC,priming2,27,session1,prime,38,78,4,8
119,hit,0,SCMC,priming2,28,session1,non-prime,38,78,4,8
119,raise,0,SCMC,priming2,30,session1,non-prime,38,78,4,8
119,follow,0,SCMC,priming2,32,session1,non-prime,38,78,4,8
119,ride,0,SCMC,priming2,34,session1,non-prime,38,78,4,8
119,pass,0,SCMC,priming2,36,session1,non-prime,38,78,4,8
119,bake,0,SCMC,priming2,15,session1,prime,38,78,4,8
119,watch,1,SCMC,priming1,21,session2,prime,38,78,4,8
119,cross,1,SCMC,priming2,22,session1,non-prime,38,78,4,8
119,organize,1,SCMC,priming1,9,session2,prime,38,78,4,8
119,need,1,SCMC,priming1,14,session2,non-prime,38,78,4,8
119,hang,1,SCMC,priming1,1,session2,prime,38,78,4,8
119,select,1,SCMC,priming1,5,session2,prime,38,78,4,8
119,stack,1,SCMC,priming1,11,session2,prime,38,78,4,8
119,toast,1,SCMC,priming1,13,session2,prime,38,78,4,8
119,cut,1,SCMC,priming1,15,session2,prime,38,78,4,8
119,boil,1,SCMC,priming1,17,session2,prime,38,78,4,8
119,store,1,SCMC,priming1,19,session2,prime,38,78,4,8
119,drink,1,SCMC,priming1,23,session2,prime,38,78,4,8
119,pour,1,SCMC,priming1,25,session2,prime,38,78,4,8
119,measure,1,SCMC,priming1,27,session2,prime,38,78,4,8
119,mix,1,SCMC,priming1,29,session2,prime,38,78,4,8
119,put,1,SCMC,priming1,33,session2,prime,38,78,4,8
119,wipe,1,SCMC,priming1,35,session2,prime,38,78,4,8
119,perform,1,SCMC,priming2,5,session1,prime,38,78,4,8
119,post,1,SCMC,priming2,9,session1,prime,38,78,4,8
119,pick,1,SCMC,priming2,21,session1,prime,38,78,4,8
119,staple,1,SCMC,priming2,23,session1,prime,38,78,4,8
119,deposit,1,SCMC,priming2,25,session1,prime,38,78,4,8
119,take,1,SCMC,priming2,29,session1,prime,38,78,4,8
119,park,1,SCMC,priming2,31,session1,prime,38,78,4,8
119,stretch,1,SCMC,priming2,33,session1,prime,38,78,4,8
119,fill,1,SCMC,priming2,35,session1,prime,38,78,4,8
120,vacuum,0,SCMC,priming2,1,session1,prime,36,81,3,6
120,fly,0,SCMC,priming2,16,session1,non-prime,36,81,3,6
120,grow,0,SCMC,priming1,2,session2,non-prime,36,81,3,6
120,display,0,SCMC,priming1,3,session2,prime,36,81,3,6
120,buy,0,SCMC,priming1,4,session2,non-prime,36,81,3,6
120,use,0,SCMC,priming1,6,session2,non-prime,36,81,3,6
120,brush,0,SCMC,priming1,8,session2,non-prime,36,81,3,6
120,burn,0,SCMC,priming1,10,session2,non-prime,36,81,3,6
120,pet,0,SCMC,priming1,12,session2,non-prime,36,81,3,6
120,need,0,SCMC,priming1,14,session2,non-prime,36,81,3,6
120,push,0,SCMC,priming1,16,session2,non-prime,36,81,3,6
120,read,0,SCMC,priming1,18,session2,non-prime,36,81,3,6
120,send,0,SCMC,priming1,20,session2,non-prime,36,81,3,6
120,wear,0,SCMC,priming1,22,session2,non-prime,36,81,3,6
120,shake,0,SCMC,priming1,24,session2,non-prime,36,81,3,6
120,insert,0,SCMC,priming1,26,session2,non-prime,36,81,3,6
120,turn,0,SCMC,priming1,28,session2,non-prime,36,81,3,6
120,sprinkle,0,SCMC,priming1,30,session2,non-prime,36,81,3,6
120,show,0,SCMC,priming1,32,session2,non-prime,36,81,3,6
120,swipe,0,SCMC,priming1,34,session2,non-prime,36,81,3,6
120,catch,0,SCMC,priming2,6,session1,non-prime,36,81,3,6
120,print,0,SCMC,priming2,7,session1,prime,36,81,3,6
120,polish,0,SCMC,priming2,8,session1,non-prime,36,81,3,6
120,peel,0,SCMC,priming2,12,session1,non-prime,36,81,3,6
120,lift,0,SCMC,priming2,14,session1,non-prime,36,81,3,6
120,drink,0,SCMC,priming2,18,session1,non-prime,36,81,3,6
120,decorate,0,SCMC,priming2,20,session1,non-prime,36,81,3,6
120,move,0,SCMC,priming2,24,session1,non-prime,36,81,3,6
120,deposit,0,SCMC,priming2,25,session1,prime,36,81,3,6
120,rake,0,SCMC,priming2,26,session1,non-prime,36,81,3,6
120,hit,0,SCMC,priming2,28,session1,non-prime,36,81,3,6
120,raise,0,SCMC,priming2,30,session1,non-prime,36,81,3,6
120,follow,0,SCMC,priming2,32,session1,non-prime,36,81,3,6
120,pass,0,SCMC,priming2,36,session1,non-prime,36,81,3,6
120,hang,0,SCMC,priming1,1,session2,prime,36,81,3,6
120,bring,0,SCMC,priming2,2,session1,non-prime,36,81,3,6
120,post,0,SCMC,priming2,9,session1,prime,36,81,3,6
120,choose,0,SCMC,priming2,13,session1,prime,36,81,3,6
120,bake,0,SCMC,priming2,15,session1,prime,36,81,3,6
120,staple,0,SCMC,priming2,23,session1,prime,36,81,3,6
120,carry,1,SCMC,priming2,4,session1,non-prime,36,81,3,6
120,drive,1,SCMC,priming2,10,session1,non-prime,36,81,3,6
120,clean,1,SCMC,priming2,11,session1,prime,36,81,3,6
120,sing,1,SCMC,priming1,7,session2,prime,36,81,3,6
120,keep,1,SCMC,priming1,36,session2,non-prime,36,81,3,6
120,perform,1,SCMC,priming2,5,session1,prime,36,81,3,6
120,type,1,SCMC,priming2,19,session1,prime,36,81,3,6
120,cross,1,SCMC,priming2,22,session1,non-prime,36,81,3,6
120,ride,1,SCMC,priming2,34,session1,non-prime,36,81,3,6
120,select,1,SCMC,priming1,5,session2,prime,36,81,3,6
120,organize,1,SCMC,priming1,9,session2,prime,36,81,3,6
120,stack,1,SCMC,priming1,11,session2,prime,36,81,3,6
120,toast,1,SCMC,priming1,13,session2,prime,36,81,3,6
120,cut,1,SCMC,priming1,15,session2,prime,36,81,3,6
120,boil,1,SCMC,priming1,17,session2,prime,36,81,3,6
120,store,1,SCMC,priming1,19,session2,prime,36,81,3,6
120,watch,1,SCMC,priming1,21,session2,prime,36,81,3,6
120,drink,1,SCMC,priming1,23,session2,prime,36,81,3,6
120,pour,1,SCMC,priming1,25,session2,prime,36,81,3,6
120,measure,1,SCMC,priming1,27,session2,prime,36,81,3,6
120,mix,1,SCMC,priming1,29,session2,prime,36,81,3,6
120,cook,1,SCMC,priming1,31,session2,prime,36,81,3,6
120,put,1,SCMC,priming1,33,session2,prime,36,81,3,6
120,wipe,1,SCMC,priming1,35,session2,prime,36,81,3,6
120,study,1,SCMC,priming2,3,session1,prime,36,81,3,6
120,wash,1,SCMC,priming2,17,session1,prime,36,81,3,6
120,pick,1,SCMC,priming2,21,session1,prime,36,81,3,6
120,have,1,SCMC,priming2,27,session1,prime,36,81,3,6
120,take,1,SCMC,priming2,29,session1,prime,36,81,3,6
120,park,1,SCMC,priming2,31,session1,prime,36,81,3,6
120,stretch,1,SCMC,priming2,33,session1,prime,36,81,3,6
120,fill,1,SCMC,priming2,35,session1,prime,36,81,3,6
121,vacuum,0,SCMC,priming2,1,session1,prime,32,90,4,18
121,carry,0,SCMC,priming2,4,session1,non-prime,32,90,4,18
121,perform,0,SCMC,priming2,5,session1,prime,32,90,4,18
121,catch,0,SCMC,priming2,6,session1,non-prime,32,90,4,18
121,type,0,SCMC,priming2,19,session1,prime,32,90,4,18
121,burn,0,SCMC,priming1,10,session2,non-prime,32,90,4,18
121,watch,0,SCMC,priming1,21,session2,prime,32,90,4,18
121,fly,0,SCMC,priming2,16,session1,non-prime,32,90,4,18
121,park,0,SCMC,priming2,31,session1,prime,32,90,4,18
121,grow,0,SCMC,priming1,2,session2,non-prime,32,90,4,18
121,display,0,SCMC,priming1,3,session2,prime,32,90,4,18
121,buy,0,SCMC,priming1,4,session2,non-prime,32,90,4,18
121,use,0,SCMC,priming1,6,session2,non-prime,32,90,4,18
121,sing,0,SCMC,priming1,7,session2,prime,32,90,4,18
121,brush,0,SCMC,priming1,8,session2,non-prime,32,90,4,18
121,pet,0,SCMC,priming1,12,session2,non-prime,32,90,4,18
121,toast,0,SCMC,priming1,13,session2,prime,32,90,4,18
121,push,0,SCMC,priming1,16,session2,non-prime,32,90,4,18
121,read,0,SCMC,priming1,18,session2,non-prime,32,90,4,18
121,send,0,SCMC,priming1,20,session2,non-prime,32,90,4,18
121,wear,0,SCMC,priming1,22,session2,non-prime,32,90,4,18
121,drink,0,SCMC,priming1,23,session2,prime,32,90,4,18
121,shake,0,SCMC,priming1,24,session2,non-prime,32,90,4,18
121,insert,0,SCMC,priming1,26,session2,non-prime,32,90,4,18
121,measure,0,SCMC,priming1,27,session2,prime,32,90,4,18
121,turn,0,SCMC,priming1,28,session2,non-prime,32,90,4,18
121,sprinkle,0,SCMC,priming1,30,session2,non-prime,32,90,4,18
121,show,0,SCMC,priming1,32,session2,non-prime,32,90,4,18
121,swipe,0,SCMC,priming1,34,session2,non-prime,32,90,4,18
121,wipe,0,SCMC,priming1,35,session2,prime,32,90,4,18
121,polish,0,SCMC,priming2,8,session1,non-prime,32,90,4,18
121,drive,0,SCMC,priming2,10,session1,non-prime,32,90,4,18
121,clean,0,SCMC,priming2,11,session1,prime,32,90,4,18
121,peel,0,SCMC,priming2,12,session1,non-prime,32,90,4,18
121,lift,0,SCMC,priming2,14,session1,non-prime,32,90,4,18
121,wash,0,SCMC,priming2,17,session1,prime,32,90,4,18
121,drink,0,SCMC,priming2,18,session1,non-prime,32,90,4,18
121,decorate,0,SCMC,priming2,20,session1,non-prime,32,90,4,18
121,cross,0,SCMC,priming2,22,session1,non-prime,32,90,4,18
121,staple,0,SCMC,priming2,23,session1,prime,32,90,4,18
121,move,0,SCMC,priming2,24,session1,non-prime,32,90,4,18
121,rake,0,SCMC,priming2,26,session1,non-prime,32,90,4,18
121,have,0,SCMC,priming2,27,session1,prime,32,90,4,18
121,hit,0,SCMC,priming2,28,session1,non-prime,32,90,4,18
121,raise,0,SCMC,priming2,30,session1,non-prime,32,90,4,18
121,follow,0,SCMC,priming2,32,session1,non-prime,32,90,4,18
121,ride,0,SCMC,priming2,34,session1,non-prime,32,90,4,18
121,pass,0,SCMC,priming2,36,session1,non-prime,32,90,4,18
121,post,0,SCMC,priming2,9,session1,prime,32,90,4,18
121,bring,1,SCMC,priming2,2,session1,non-prime,32,90,4,18
121,study,1,SCMC,priming2,3,session1,prime,32,90,4,18
121,cut,1,SCMC,priming1,15,session2,prime,32,90,4,18
121,bake,1,SCMC,priming2,15,session1,prime,32,90,4,18
121,stack,1,SCMC,priming1,11,session2,prime,32,90,4,18
121,need,1,SCMC,priming1,14,session2,non-prime,32,90,4,18
121,keep,1,SCMC,priming1,36,session2,non-prime,32,90,4,18
121,deposit,1,SCMC,priming2,25,session1,prime,32,90,4,18
121,hang,1,SCMC,priming1,1,session2,prime,32,90,4,18
121,select,1,SCMC,priming1,5,session2,prime,32,90,4,18
121,organize,1,SCMC,priming1,9,session2,prime,32,90,4,18
121,boil,1,SCMC,priming1,17,session2,prime,32,90,4,18
121,store,1,SCMC,priming1,19,session2,prime,32,90,4,18
121,pour,1,SCMC,priming1,25,session2,prime,32,90,4,18
121,mix,1,SCMC,priming1,29,session2,prime,32,90,4,18
121,cook,1,SCMC,priming1,31,session2,prime,32,90,4,18
121,put,1,SCMC,priming1,33,session2,prime,32,90,4,18
121,print,1,SCMC,priming2,7,session1,prime,32,90,4,18
121,choose,1,SCMC,priming2,13,session1,prime,32,90,4,18
121,pick,1,SCMC,priming2,21,session1,prime,32,90,4,18
121,take,1,SCMC,priming2,29,session1,prime,32,90,4,18
121,stretch,1,SCMC,priming2,33,session1,prime,32,90,4,18
121,fill,1,SCMC,priming2,35,session1,prime,32,90,4,18
122,grow,0,SCMC,priming1,2,session1,non-prime,40,90,6,11
122,buy,0,SCMC,priming1,4,session1,non-prime,40,90,6,11
122,use,0,SCMC,priming1,6,session1,non-prime,40,90,6,11
122,brush,0,SCMC,priming1,8,session1,non-prime,40,90,6,11
122,burn,0,SCMC,priming1,10,session1,non-prime,40,90,6,11
122,pet,0,SCMC,priming1,12,session1,non-prime,40,90,6,11
122,need,0,SCMC,priming1,14,session1,non-prime,40,90,6,11
122,push,0,SCMC,priming1,16,session1,non-prime,40,90,6,11
122,read,0,SCMC,priming1,18,session1,non-prime,40,90,6,11
122,send,0,SCMC,priming1,20,session1,non-prime,40,90,6,11
122,wear,0,SCMC,priming1,22,session1,non-prime,40,90,6,11
122,insert,0,SCMC,priming1,26,session1,non-prime,40,90,6,11
122,turn,0,SCMC,priming1,28,session1,non-prime,40,90,6,11
122,sprinkle,0,SCMC,priming1,30,session1,non-prime,40,90,6,11
122,show,0,SCMC,priming1,32,session1,non-prime,40,90,6,11
122,swipe,0,SCMC,priming1,34,session1,non-prime,40,90,6,11
122,bring,0,SCMC,priming2,2,session2,non-prime,40,90,6,11
122,study,0,SCMC,priming2,3,session2,prime,40,90,6,11
122,carry,0,SCMC,priming2,4,session2,non-prime,40,90,6,11
122,catch,0,SCMC,priming2,6,session2,non-prime,40,90,6,11
122,polish,0,SCMC,priming2,8,session2,non-prime,40,90,6,11
122,drive,0,SCMC,priming2,10,session2,non-prime,40,90,6,11
122,peel,0,SCMC,priming2,12,session2,non-prime,40,90,6,11
122,lift,0,SCMC,priming2,14,session2,non-prime,40,90,6,11
122,fly,0,SCMC,priming2,16,session2,non-prime,40,90,6,11
122,drink,0,SCMC,priming2,18,session2,non-prime,40,90,6,11
122,decorate,0,SCMC,priming2,20,session2,non-prime,40,90,6,11
122,cross,0,SCMC,priming2,22,session2,non-prime,40,90,6,11
122,move,0,SCMC,priming2,24,session2,non-prime,40,90,6,11
122,rake,0,SCMC,priming2,26,session2,non-prime,40,90,6,11
122,have,0,SCMC,priming2,27,session2,prime,40,90,6,11
122,hit,0,SCMC,priming2,28,session2,non-prime,40,90,6,11
122,raise,0,SCMC,priming2,30,session2,non-prime,40,90,6,11
122,follow,0,SCMC,priming2,32,session2,non-prime,40,90,6,11
122,ride,0,SCMC,priming2,34,session2,non-prime,40,90,6,11
122,pass,0,SCMC,priming2,36,session2,non-prime,40,90,6,11
122,cook,0,SCMC,priming1,31,session1,prime,40,90,6,11
122,keep,0,SCMC,priming1,36,session1,non-prime,40,90,6,11
122,vacuum,0,SCMC,priming2,1,session2,prime,40,90,6,11
122,clean,0,SCMC,priming2,11,session2,prime,40,90,6,11
122,fill,0,SCMC,priming2,35,session2,prime,40,90,6,11
122,organize,1,SCMC,priming1,9,session1,prime,40,90,6,11
122,watch,1,SCMC,priming1,21,session1,prime,40,90,6,11
122,sing,1,SCMC,priming1,7,session1,prime,40,90,6,11
122,drink,1,SCMC,priming1,23,session1,prime,40,90,6,11
122,shake,1,SCMC,priming1,24,session1,non-prime,40,90,6,11
122,type,1,SCMC,priming2,19,session2,prime,40,90,6,11
122,hang,1,SCMC,priming1,1,session1,prime,40,90,6,11
122,display,1,SCMC,priming1,3,session1,prime,40,90,6,11
122,select,1,SCMC,priming1,5,session1,prime,40,90,6,11
122,stack,1,SCMC,priming1,11,session1,prime,40,90,6,11
122,toast,1,SCMC,priming1,13,session1,prime,40,90,6,11
122,cut,1,SCMC,priming1,15,session1,prime,40,90,6,11
122,boil,1,SCMC,priming1,17,session1,prime,40,90,6,11
122,store,1,SCMC,priming1,19,session1,prime,40,90,6,11
122,pour,1,SCMC,priming1,25,session1,prime,40,90,6,11
122,measure,1,SCMC,priming1,27,session1,prime,40,90,6,11
122,mix,1,SCMC,priming1,29,session1,prime,40,90,6,11
122,put,1,SCMC,priming1,33,session1,prime,40,90,6,11
122,wipe,1,SCMC,priming1,35,session1,prime,40,90,6,11
122,perform,1,SCMC,priming2,5,session2,prime,40,90,6,11
122,print,1,SCMC,priming2,7,session2,prime,40,90,6,11
122,post,1,SCMC,priming2,9,session2,prime,40,90,6,11
122,choose,1,SCMC,priming2,13,session2,prime,40,90,6,11
122,bake,1,SCMC,priming2,15,session2,prime,40,90,6,11
122,wash,1,SCMC,priming2,17,session2,prime,40,90,6,11
122,pick,1,SCMC,priming2,21,session2,prime,40,90,6,11
122,staple,1,SCMC,priming2,23,session2,prime,40,90,6,11
122,deposit,1,SCMC,priming2,25,session2,prime,40,90,6,11
122,take,1,SCMC,priming2,29,session2,prime,40,90,6,11
122,park,1,SCMC,priming2,31,session2,prime,40,90,6,11
122,stretch,1,SCMC,priming2,33,session2,prime,40,90,6,11
123,choose,0,SCMC,priming2,13,session2,prime,25,56,0,5
123,cross,0,SCMC,priming2,22,session2,non-prime,25,56,0,5
123,select,0,SCMC,priming1,5,session1,prime,25,56,0,5
123,use,0,SCMC,priming1,6,session1,non-prime,25,56,0,5
123,sing,0,SCMC,priming1,7,session1,prime,25,56,0,5
123,organize,0,SCMC,priming1,9,session1,prime,25,56,0,5
123,pet,0,SCMC,priming1,12,session1,non-prime,25,56,0,5
123,cut,0,SCMC,priming1,15,session1,prime,25,56,0,5
123,send,0,SCMC,priming1,20,session1,non-prime,25,56,0,5
123,mix,0,SCMC,priming1,29,session1,prime,25,56,0,5
123,clean,0,SCMC,priming2,11,session2,prime,25,56,0,5
123,grow,0,SCMC,priming1,2,session1,non-prime,25,56,0,5
123,buy,0,SCMC,priming1,4,session1,non-prime,25,56,0,5
123,brush,0,SCMC,priming1,8,session1,non-prime,25,56,0,5
123,burn,0,SCMC,priming1,10,session1,non-prime,25,56,0,5
123,need,0,SCMC,priming1,14,session1,non-prime,25,56,0,5
123,push,0,SCMC,priming1,16,session1,non-prime,25,56,0,5
123,read,0,SCMC,priming1,18,session1,non-prime,25,56,0,5
123,watch,0,SCMC,priming1,21,session1,prime,25,56,0,5
123,wear,0,SCMC,priming1,22,session1,non-prime,25,56,0,5
123,drink,0,SCMC,priming1,23,session1,prime,25,56,0,5
123,shake,0,SCMC,priming1,24,session1,non-prime,25,56,0,5
123,insert,0,SCMC,priming1,26,session1,non-prime,25,56,0,5
123,measure,0,SCMC,priming1,27,session1,prime,25,56,0,5
123,turn,0,SCMC,priming1,28,session1,non-prime,25,56,0,5
123,sprinkle,0,SCMC,priming1,30,session1,non-prime,25,56,0,5
123,cook,0,SCMC,priming1,31,session1,prime,25,56,0,5
123,show,0,SCMC,priming1,32,session1,non-prime,25,56,0,5
123,put,0,SCMC,priming1,33,session1,prime,25,56,0,5
123,swipe,0,SCMC,priming1,34,session1,non-prime,25,56,0,5
123,wipe,0,SCMC,priming1,35,session1,prime,25,56,0,5
123,bring,0,SCMC,priming2,2,session2,non-prime,25,56,0,5
123,catch,0,SCMC,priming2,6,session2,non-prime,25,56,0,5
123,polish,0,SCMC,priming2,8,session2,non-prime,25,56,0,5
123,drive,0,SCMC,priming2,10,session2,non-prime,25,56,0,5
123,peel,0,SCMC,priming2,12,session2,non-prime,25,56,0,5
123,lift,0,SCMC,priming2,14,session2,non-prime,25,56,0,5
123,fly,0,SCMC,priming2,16,session2,non-prime,25,56,0,5
123,wash,0,SCMC,priming2,17,session2,prime,25,56,0,5
123,drink,0,SCMC,priming2,18,session2,non-prime,25,56,0,5
123,type,0,SCMC,priming2,19,session2,prime,25,56,0,5
123,decorate,0,SCMC,priming2,20,session2,non-prime,25,56,0,5
123,rake,0,SCMC,priming2,26,session2,non-prime,25,56,0,5
123,have,0,SCMC,priming2,27,session2,prime,25,56,0,5
123,hit,0,SCMC,priming2,28,session2,non-prime,25,56,0,5
123,raise,0,SCMC,priming2,30,session2,non-prime,25,56,0,5
123,follow,0,SCMC,priming2,32,session2,non-prime,25,56,0,5
123,ride,0,SCMC,priming2,34,session2,non-prime,25,56,0,5
123,pass,0,SCMC,priming2,36,session2,non-prime,25,56,0,5
123,hang,0,SCMC,priming1,1,session1,prime,25,56,0,5
123,display,0,SCMC,priming1,3,session1,prime,25,56,0,5
123,stack,0,SCMC,priming1,11,session1,prime,25,56,0,5
123,toast,0,SCMC,priming1,13,session1,prime,25,56,0,5
123,boil,0,SCMC,priming1,17,session1,prime,25,56,0,5
123,store,0,SCMC,priming1,19,session1,prime,25,56,0,5
123,pour,0,SCMC,priming1,25,session1,prime,25,56,0,5
123,keep,0,SCMC,priming1,36,session1,non-prime,25,56,0,5
123,vacuum,0,SCMC,priming2,1,session2,prime,25,56,0,5
123,study,0,SCMC,priming2,3,session2,prime,25,56,0,5
123,carry,0,SCMC,priming2,4,session2,non-prime,25,56,0,5
123,perform,0,SCMC,priming2,5,session2,prime,25,56,0,5
123,print,0,SCMC,priming2,7,session2,prime,25,56,0,5
123,post,0,SCMC,priming2,9,session2,prime,25,56,0,5
123,bake,0,SCMC,priming2,15,session2,prime,25,56,0,5
123,pick,0,SCMC,priming2,21,session2,prime,25,56,0,5
123,staple,0,SCMC,priming2,23,session2,prime,25,56,0,5
123,move,0,SCMC,priming2,24,session2,non-prime,25,56,0,5
123,deposit,0,SCMC,priming2,25,session2,prime,25,56,0,5
123,take,0,SCMC,priming2,29,session2,prime,25,56,0,5
123,park,0,SCMC,priming2,31,session2,prime,25,56,0,5
123,stretch,0,SCMC,priming2,33,session2,prime,25,56,0,5
123,fill,0,SCMC,priming2,35,session2,prime,25,56,0,5
124,hang,0,SCMC,priming1,1,session1,prime,36,84,0,6
124,display,0,SCMC,priming1,3,session1,prime,36,84,0,6
124,brush,0,SCMC,priming1,8,session1,non-prime,36,84,0,6
124,burn,0,SCMC,priming1,10,session1,non-prime,36,84,0,6
124,stack,0,SCMC,priming1,11,session1,prime,36,84,0,6
124,toast,0,SCMC,priming1,13,session1,prime,36,84,0,6
124,print,0,SCMC,priming2,7,session2,prime,36,84,0,6
124,grow,0,SCMC,priming1,2,session1,non-prime,36,84,0,6
124,buy,0,SCMC,priming1,4,session1,non-prime,36,84,0,6
124,use,0,SCMC,priming1,6,session1,non-prime,36,84,0,6
124,pet,0,SCMC,priming1,12,session1,non-prime,36,84,0,6
124,need,0,SCMC,priming1,14,session1,non-prime,36,84,0,6
124,push,0,SCMC,priming1,16,session1,non-prime,36,84,0,6
124,read,0,SCMC,priming1,18,session1,non-prime,36,84,0,6
124,send,0,SCMC,priming1,20,session1,non-prime,36,84,0,6
124,watch,0,SCMC,priming1,21,session1,prime,36,84,0,6
124,wear,0,SCMC,priming1,22,session1,non-prime,36,84,0,6
124,insert,0,SCMC,priming1,26,session1,non-prime,36,84,0,6
124,turn,0,SCMC,priming1,28,session1,non-prime,36,84,0,6
124,sprinkle,0,SCMC,priming1,30,session1,non-prime,36,84,0,6
124,show,0,SCMC,priming1,32,session1,non-prime,36,84,0,6
124,swipe,0,SCMC,priming1,34,session1,non-prime,36,84,0,6
124,catch,0,SCMC,priming2,6,session2,non-prime,36,84,0,6
124,drive,0,SCMC,priming2,10,session2,non-prime,36,84,0,6
124,peel,0,SCMC,priming2,12,session2,non-prime,36,84,0,6
124,choose,0,SCMC,priming2,13,session2,prime,36,84,0,6
124,lift,0,SCMC,priming2,14,session2,non-prime,36,84,0,6
124,fly,0,SCMC,priming2,16,session2,non-prime,36,84,0,6
124,drink,0,SCMC,priming2,18,session2,non-prime,36,84,0,6
124,decorate,0,SCMC,priming2,20,session2,non-prime,36,84,0,6
124,move,0,SCMC,priming2,24,session2,non-prime,36,84,0,6
124,rake,0,SCMC,priming2,26,session2,non-prime,36,84,0,6
124,have,0,SCMC,priming2,27,session2,prime,36,84,0,6
124,hit,0,SCMC,priming2,28,session2,non-prime,36,84,0,6
124,raise,0,SCMC,priming2,30,session2,non-prime,36,84,0,6
124,follow,0,SCMC,priming2,32,session2,non-prime,36,84,0,6
124,ride,0,SCMC,priming2,34,session2,non-prime,36,84,0,6
124,fill,0,SCMC,priming2,35,session2,prime,36,84,0,6
124,pass,0,SCMC,priming2,36,session2,non-prime,36,84,0,6
124,sing,0,SCMC,priming1,7,session1,prime,36,84,0,6
124,organize,0,SCMC,priming1,9,session1,prime,36,84,0,6
124,cut,0,SCMC,priming1,15,session1,prime,36,84,0,6
124,boil,0,SCMC,priming1,17,session1,prime,36,84,0,6
124,store,0,SCMC,priming1,19,session1,prime,36,84,0,6
124,drink,0,SCMC,priming1,23,session1,prime,36,84,0,6
124,shake,0,SCMC,priming1,24,session1,non-prime,36,84,0,6
124,pour,0,SCMC,priming1,25,session1,prime,36,84,0,6
124,measure,0,SCMC,priming1,27,session1,prime,36,84,0,6
124,mix,0,SCMC,priming1,29,session1,prime,36,84,0,6
124,cook,0,SCMC,priming1,31,session1,prime,36,84,0,6
124,wipe,0,SCMC,priming1,35,session1,prime,36,84,0,6
124,vacuum,0,SCMC,priming2,1,session2,prime,36,84,0,6
124,bring,0,SCMC,priming2,2,session2,non-prime,36,84,0,6
124,carry,0,SCMC,priming2,4,session2,non-prime,36,84,0,6
124,post,0,SCMC,priming2,9,session2,prime,36,84,0,6
124,clean,0,SCMC,priming2,11,session2,prime,36,84,0,6
124,bake,0,SCMC,priming2,15,session2,prime,36,84,0,6
124,type,0,SCMC,priming2,19,session2,prime,36,84,0,6
124,pick,0,SCMC,priming2,21,session2,prime,36,84,0,6
124,cross,0,SCMC,priming2,22,session2,non-prime,36,84,0,6
124,staple,0,SCMC,priming2,23,session2,prime,36,84,0,6
124,deposit,0,SCMC,priming2,25,session2,prime,36,84,0,6
124,take,0,SCMC,priming2,29,session2,prime,36,84,0,6
124,select,1,SCMC,priming1,5,session1,prime,36,84,0,6
124,perform,1,SCMC,priming2,5,session2,prime,36,84,0,6
124,put,1,SCMC,priming1,33,session1,prime,36,84,0,6
124,keep,1,SCMC,priming1,36,session1,non-prime,36,84,0,6
124,study,1,SCMC,priming2,3,session2,prime,36,84,0,6
